id,year,month,day,hour,season,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,date
19325,2012,3,16,5,1,196.0,3.0,100.0,1014.0,3.0,2,1.79,0.0,2012-03-16 05:00:00
19326,2012,3,16,6,1,222.0,3.0,100.0,1014.0,3.0,3,1.79,0.0,2012-03-16 06:00:00
19327,2012,3,16,7,1,232.0,3.0,100.0,1014.0,3.0,3,3.58,0.0,2012-03-16 07:00:00
19328,2012,3,16,8,1,263.0,3.0,93.0,1014.0,4.0,0,0.89,0.0,2012-03-16 08:00:00
19329,2012,3,16,9,1,286.0,4.0,100.0,1014.0,4.0,0,1.78,0.0,2012-03-16 09:00:00
19330,2012,3,16,10,1,293.0,4.0,86.0,1014.0,6.0,1,1.79,0.0,2012-03-16 10:00:00
19331,2012,3,16,11,1,328.0,3.0,75.0,1013.0,7.0,0,0.89,0.0,2012-03-16 11:00:00
19332,2012,3,16,12,1,335.0,4.0,75.0,1012.0,8.0,3,3.13,0.0,2012-03-16 12:00:00
19333,2012,3,16,13,1,345.0,3.0,66.0,1012.0,9.0,0,1.79,0.0,2012-03-16 13:00:00
19334,2012,3,16,14,1,360.0,3.0,61.0,1010.0,10.0,3,1.79,0.0,2012-03-16 14:00:00
19335,2012,3,16,15,1,320.0,3.0,57.0,1010.0,11.0,3,3.58,0.0,2012-03-16 15:00:00
19336,2012,3,16,16,1,272.0,3.0,57.0,1010.0,11.0,3,6.71,0.0,2012-03-16 16:00:00
19337,2012,3,16,17,1,315.0,4.0,66.0,1010.0,10.0,3,9.84,0.0,2012-03-16 17:00:00
19338,2012,3,16,18,1,318.0,4.0,70.0,1010.0,9.0,3,12.97,0.0,2012-03-16 18:00:00
19339,2012,3,16,19,1,346.0,4.0,75.0,1011.0,8.0,3,14.76,0.0,2012-03-16 19:00:00
19340,2012,3,16,20,1,334.0,5.0,87.0,1012.0,7.0,3,16.55,0.0,2012-03-16 20:00:00
19341,2012,3,16,21,1,302.0,4.0,86.0,1012.0,6.0,0,0.89,0.0,2012-03-16 21:00:00
19342,2012,3,16,22,1,310.0,3.0,93.0,1013.0,4.0,2,0.89,0.0,2012-03-16 22:00:00
19343,2012,3,16,23,1,280.0,3.0,93.0,1013.0,4.0,3,0.89,0.0,2012-03-16 23:00:00
19344,2012,3,17,0,1,250.0,3.0,93.0,1013.0,4.0,0,0.89,0.0,2012-03-17 00:00:00
19345,2012,3,17,1,1,283.0,4.0,100.0,1013.0,4.0,0,1.78,0.0,2012-03-17 01:00:00
19346,2012,3,17,2,1,268.0,4.0,100.0,1012.0,4.0,3,0.89,0.0,2012-03-17 02:00:00
19347,2012,3,17,3,1,214.0,4.0,100.0,1012.0,4.0,0,0.89,0.0,2012-03-17 03:00:00
19348,2012,3,17,4,1,201.0,4.0,100.0,1012.0,4.0,3,0.89,0.0,2012-03-17 04:00:00
19349,2012,3,17,5,1,210.0,4.0,100.0,1012.0,4.0,0,0.89,0.0,2012-03-17 05:00:00
19350,2012,3,17,6,1,185.0,3.0,100.0,1012.0,3.0,3,1.79,0.0,2012-03-17 06:00:00
19351,2012,3,17,7,1,188.0,3.0,100.0,1013.0,3.0,3,3.58,0.0,2012-03-17 07:00:00
19352,2012,3,17,8,1,175.0,2.0,100.0,1013.0,2.0,3,6.71,0.0,2012-03-17 08:00:00
19353,2012,3,17,9,1,182.0,2.0,100.0,1013.0,2.0,3,9.84,0.0,2012-03-17 09:00:00
19354,2012,3,17,10,1,191.0,2.0,100.0,1013.0,2.0,3,12.97,0.0,2012-03-17 10:00:00
19355,2012,3,17,11,1,173.0,3.0,100.0,1013.0,3.0,3,16.1,0.0,2012-03-17 11:00:00
19356,2012,3,17,12,1,184.0,3.0,100.0,1013.0,3.0,3,20.12,0.0,2012-03-17 12:00:00
19357,2012,3,17,13,1,182.0,3.0,100.0,1012.0,3.0,3,24.14,0.0,2012-03-17 13:00:00
19358,2012,3,17,14,1,181.0,4.0,100.0,1012.0,4.0,3,29.06,0.0,2012-03-17 14:00:00
19359,2012,3,17,15,1,195.0,4.0,100.0,1012.0,4.0,3,33.08,0.0,2012-03-17 15:00:00
19360,2012,3,17,16,1,245.0,3.0,93.0,1012.0,4.0,3,38.0,0.0,2012-03-17 16:00:00
19361,2012,3,17,17,1,204.0,3.0,93.0,1013.0,4.0,3,42.02,0.0,2012-03-17 17:00:00
19362,2012,3,17,18,1,211.0,3.0,93.0,1014.0,4.0,3,46.04,0.0,2012-03-17 18:00:00
19363,2012,3,17,19,1,219.0,3.0,93.0,1015.0,4.0,3,49.17,0.0,2012-03-17 19:00:00
19364,2012,3,17,20,1,185.0,3.0,93.0,1016.0,4.0,3,50.96,1.7,2012-03-17 20:00:00
19365,2012,3,17,21,1,137.0,3.0,93.0,1017.0,4.0,3,52.75,2.7,2012-03-17 21:00:00
19366,2012,3,17,22,1,120.0,1.0,100.0,1018.0,1.0,3,54.54,1.7,2012-03-17 22:00:00
19367,2012,3,17,23,1,113.0,0.0,100.0,1020.0,0.0,0,0.89,1.2,2012-03-17 23:00:00
19368,2012,3,18,0,1,107.0,0.0,100.0,1021.0,0.0,0,1.34,1.7,2012-03-18 00:00:00
19369,2012,3,18,1,1,30.0,0.0,100.0,1022.0,0.0,2,5.81,1.1,2012-03-18 01:00:00
19370,2012,3,18,2,1,21.0,-1.0,100.0,1022.0,-1.0,2,10.73,0.0,2012-03-18 02:00:00
19371,2012,3,18,3,1,18.0,-2.0,92.0,1023.0,-1.0,2,16.54,0.0,2012-03-18 03:00:00
19372,2012,3,18,4,1,25.0,-4.0,80.0,1024.0,-1.0,2,21.46,0.0,2012-03-18 04:00:00
19373,2012,3,18,5,1,21.0,-5.0,74.0,1025.0,-1.0,2,24.59,0.0,2012-03-18 05:00:00
19374,2012,3,18,6,1,17.0,-5.0,74.0,1025.0,-1.0,2,27.72,0.0,2012-03-18 06:00:00
19375,2012,3,18,7,1,17.0,-5.0,74.0,1027.0,-1.0,2,30.85,0.0,2012-03-18 07:00:00
19376,2012,3,18,8,1,16.0,-7.0,63.0,1027.0,-1.0,2,35.77,0.0,2012-03-18 08:00:00
19377,2012,3,18,9,1,15.0,-7.0,59.0,1029.0,0.0,2,39.79,0.0,2012-03-18 09:00:00
19378,2012,3,18,10,1,15.0,-8.0,50.0,1029.0,1.0,2,44.71,0.0,2012-03-18 10:00:00
19379,2012,3,18,11,1,21.0,-8.0,47.0,1029.0,2.0,2,48.73,0.0,2012-03-18 11:00:00
19380,2012,3,18,12,1,26.0,-5.0,55.0,1029.0,3.0,0,0.89,0.0,2012-03-18 12:00:00
19381,2012,3,18,13,1,26.0,-4.0,55.0,1028.0,4.0,2,1.79,0.0,2012-03-18 13:00:00
19382,2012,3,18,14,1,39.0,-5.0,51.0,1027.0,4.0,0,1.79,0.0,2012-03-18 14:00:00
19383,2012,3,18,15,1,43.0,-5.0,48.0,1026.0,5.0,3,3.13,0.0,2012-03-18 15:00:00
19384,2012,3,18,16,1,39.0,-6.0,48.0,1027.0,4.0,0,1.79,0.0,2012-03-18 16:00:00
19385,2012,3,18,17,1,65.0,-6.0,48.0,1027.0,4.0,3,3.13,0.0,2012-03-18 17:00:00
19386,2012,3,18,18,1,76.0,-6.0,48.0,1027.0,4.0,3,6.26,0.0,2012-03-18 18:00:00
19387,2012,3,18,19,1,80.0,-5.0,55.0,1027.0,3.0,3,10.28,0.0,2012-03-18 19:00:00
19388,2012,3,18,20,1,86.0,-3.0,64.0,1027.0,3.0,1,4.02,0.0,2012-03-18 20:00:00
19389,2012,3,18,21,1,74.0,-3.0,64.0,1027.0,3.0,3,1.79,0.0,2012-03-18 21:00:00
19390,2012,3,18,22,1,68.0,-3.0,64.0,1028.0,3.0,3,4.92,0.0,2012-03-18 22:00:00
19391,2012,3,18,23,1,69.0,-3.0,64.0,1028.0,3.0,0,0.89,0.0,2012-03-18 23:00:00
19392,2012,3,19,0,1,64.0,-2.0,80.0,1028.0,1.0,3,1.79,0.0,2012-03-19 00:00:00
19393,2012,3,19,1,1,69.0,-2.0,80.0,1028.0,1.0,2,1.79,0.0,2012-03-19 01:00:00
19394,2012,3,19,2,1,75.0,-2.0,80.0,1028.0,1.0,2,2.68,0.0,2012-03-19 02:00:00
19395,2012,3,19,3,1,87.0,-1.0,86.0,1027.0,1.0,3,0.89,0.0,2012-03-19 03:00:00
19396,2012,3,19,4,1,100.0,-1.0,92.0,1027.0,0.0,1,0.89,0.0,2012-03-19 04:00:00
19397,2012,3,19,5,1,97.0,-2.0,86.0,1027.0,0.0,1,1.78,0.0,2012-03-19 05:00:00
19398,2012,3,19,6,1,102.0,-2.0,92.0,1027.0,-1.0,2,0.89,0.0,2012-03-19 06:00:00
19399,2012,3,19,7,1,76.0,-2.0,92.0,1027.0,-1.0,2,1.78,0.0,2012-03-19 07:00:00
19400,2012,3,19,8,1,66.0,-3.0,69.0,1028.0,2.0,2,2.67,0.0,2012-03-19 08:00:00
19401,2012,3,19,9,1,86.0,-2.0,64.0,1028.0,4.0,0,0.89,0.0,2012-03-19 09:00:00
19402,2012,3,19,10,1,114.0,-5.0,48.0,1028.0,5.0,0,1.78,0.0,2012-03-19 10:00:00
19403,2012,3,19,11,1,150.0,-7.0,38.0,1027.0,6.0,0,3.57,0.0,2012-03-19 11:00:00
19404,2012,3,19,12,1,143.0,-5.0,42.0,1026.0,7.0,0,4.46,0.0,2012-03-19 12:00:00
19405,2012,3,19,13,1,154.0,-3.0,52.0,1025.0,6.0,3,1.79,0.0,2012-03-19 13:00:00
19406,2012,3,19,14,1,128.0,-3.0,56.0,1024.0,5.0,3,4.92,0.0,2012-03-19 14:00:00
19407,2012,3,19,15,1,114.0,-3.0,56.0,1023.0,5.0,3,8.05,0.0,2012-03-19 15:00:00
19408,2012,3,19,16,1,101.0,-2.0,60.0,1023.0,5.0,3,12.07,0.0,2012-03-19 16:00:00
19409,2012,3,19,17,1,91.0,-2.0,60.0,1023.0,5.0,3,16.09,0.0,2012-03-19 17:00:00
19410,2012,3,19,18,1,100.0,-2.0,60.0,1023.0,5.0,3,20.11,0.0,2012-03-19 18:00:00
19411,2012,3,19,19,1,100.0,-2.0,64.0,1023.0,4.0,3,23.24,0.0,2012-03-19 19:00:00
19412,2012,3,19,20,1,100.0,-2.0,64.0,1023.0,4.0,0,3.13,0.0,2012-03-19 20:00:00
19413,2012,3,19,21,1,95.0,-2.0,64.0,1023.0,4.0,3,3.13,0.0,2012-03-19 21:00:00
19414,2012,3,19,22,1,106.0,-2.0,69.0,1024.0,3.0,3,4.92,0.0,2012-03-19 22:00:00
19415,2012,3,19,23,1,125.0,-2.0,69.0,1024.0,3.0,3,8.05,0.0,2012-03-19 23:00:00
19416,2012,3,20,0,1,137.0,-2.0,86.0,1024.0,0.0,0,0.89,0.0,2012-03-20 00:00:00
19417,2012,3,20,1,1,134.0,-2.0,92.0,1024.0,-1.0,3,0.89,0.0,2012-03-20 01:00:00
19418,2012,3,20,2,1,142.0,-2.0,100.0,1024.0,-2.0,2,0.89,0.0,2012-03-20 02:00:00
19419,2012,3,20,3,1,172.0,-1.0,100.0,1024.0,-1.0,0,0.89,0.0,2012-03-20 03:00:00
19420,2012,3,20,4,1,166.0,-1.0,100.0,1024.0,-1.0,0,1.34,0.0,2012-03-20 04:00:00
19421,2012,3,20,5,1,164.0,-2.0,92.0,1024.0,-1.0,1,0.89,0.0,2012-03-20 05:00:00
19422,2012,3,20,6,1,162.0,-3.0,92.0,1024.0,-2.0,1,2.68,0.0,2012-03-20 06:00:00
19423,2012,3,20,7,1,159.0,-2.0,92.0,1025.0,-1.0,1,5.81,0.0,2012-03-20 07:00:00
19424,2012,3,20,8,1,155.0,0.0,93.0,1026.0,1.0,1,9.83,0.0,2012-03-20 08:00:00
19425,2012,3,20,9,1,166.0,-1.0,69.0,1026.0,4.0,1,12.96,0.0,2012-03-20 09:00:00
19426,2012,3,20,10,1,158.0,-2.0,52.0,1026.0,7.0,1,16.09,0.0,2012-03-20 10:00:00
19427,2012,3,20,11,1,107.0,-4.0,42.0,1026.0,8.0,1,19.22,0.0,2012-03-20 11:00:00
19428,2012,3,20,12,1,101.0,-6.0,34.0,1025.0,9.0,1,22.35,0.0,2012-03-20 12:00:00
19429,2012,3,20,13,1,129.0,-7.0,27.0,1024.0,11.0,3,1.79,0.0,2012-03-20 13:00:00
19430,2012,3,20,14,1,143.0,-6.0,29.0,1023.0,11.0,3,4.92,0.0,2012-03-20 14:00:00
19431,2012,3,20,15,1,104.0,-4.0,34.0,1023.0,11.0,3,8.94,0.0,2012-03-20 15:00:00
19432,2012,3,20,16,1,90.0,-4.0,34.0,1022.0,11.0,3,12.07,0.0,2012-03-20 16:00:00
19433,2012,3,20,17,1,79.0,-4.0,37.0,1023.0,10.0,3,16.09,0.0,2012-03-20 17:00:00
19434,2012,3,20,18,1,82.0,-3.0,42.0,1023.0,9.0,3,20.11,0.0,2012-03-20 18:00:00
19435,2012,3,20,19,1,94.0,-3.0,52.0,1023.0,6.0,3,23.24,0.0,2012-03-20 19:00:00
19436,2012,3,20,20,1,126.0,-1.0,56.0,1023.0,7.0,3,26.37,0.0,2012-03-20 20:00:00
19437,2012,3,20,21,1,133.0,0.0,60.0,1023.0,7.0,3,29.5,0.0,2012-03-20 21:00:00
19438,2012,3,20,22,1,163.0,0.0,65.0,1023.0,6.0,3,33.52,0.0,2012-03-20 22:00:00
19439,2012,3,20,23,1,187.0,1.0,75.0,1023.0,5.0,3,38.44,0.0,2012-03-20 23:00:00
19440,2012,3,21,0,1,202.0,1.0,75.0,1023.0,5.0,3,42.46,0.0,2012-03-21 00:00:00
19441,2012,3,21,1,1,201.0,1.0,80.0,1024.0,4.0,3,45.59,0.0,2012-03-21 01:00:00
19442,2012,3,21,2,1,188.0,1.0,86.0,1023.0,3.0,3,48.72,0.0,2012-03-21 02:00:00
19443,2012,3,21,3,1,193.0,0.0,86.0,1022.0,2.0,3,50.51,0.0,2012-03-21 03:00:00
19444,2012,3,21,4,1,180.0,0.0,93.0,1022.0,1.0,3,52.3,0.0,2012-03-21 04:00:00
19445,2012,3,21,5,1,193.0,-1.0,86.0,1022.0,1.0,3,54.09,0.0,2012-03-21 05:00:00
19446,2012,3,21,6,1,217.0,-2.0,92.0,1022.0,-1.0,0,0.45,0.0,2012-03-21 06:00:00
19447,2012,3,21,7,1,252.0,-1.0,92.0,1021.0,0.0,3,1.79,0.0,2012-03-21 07:00:00
19448,2012,3,21,8,1,252.0,1.0,93.0,1022.0,2.0,2,1.79,0.0,2012-03-21 08:00:00
19449,2012,3,21,9,1,262.0,1.0,86.0,1022.0,3.0,3,1.79,0.0,2012-03-21 09:00:00
19450,2012,3,21,10,1,280.0,1.0,70.0,1021.0,6.0,0,0.89,0.0,2012-03-21 10:00:00
19451,2012,3,21,11,1,308.0,1.0,65.0,1021.0,7.0,0,1.78,0.0,2012-03-21 11:00:00
19452,2012,3,21,12,1,327.0,1.0,61.0,1020.0,8.0,0,2.67,0.0,2012-03-21 12:00:00
19453,2012,3,21,13,1,336.0,2.0,57.0,1018.0,10.0,0,3.56,0.0,2012-03-21 13:00:00
19454,2012,3,21,14,1,259.0,2.0,57.0,1018.0,10.0,2,1.79,0.0,2012-03-21 14:00:00
19455,2012,3,21,15,1,241.0,2.0,53.0,1017.0,11.0,2,5.81,0.0,2012-03-21 15:00:00
19456,2012,3,21,16,1,338.0,2.0,57.0,1017.0,10.0,1,4.02,0.0,2012-03-21 16:00:00
19457,2012,3,21,17,1,338.0,2.0,57.0,1017.0,10.0,1,7.15,0.0,2012-03-21 17:00:00
19458,2012,3,21,18,1,347.0,2.0,61.0,1017.0,9.0,1,8.04,0.0,2012-03-21 18:00:00
19459,2012,3,21,19,1,355.0,2.0,65.0,1017.0,8.0,2,1.79,0.0,2012-03-21 19:00:00
19460,2012,3,21,20,1,356.0,2.0,70.0,1017.0,7.0,1,3.13,0.0,2012-03-21 20:00:00
19461,2012,3,21,21,1,393.0,3.0,75.0,1018.0,7.0,0,0.89,0.0,2012-03-21 21:00:00
19462,2012,3,21,22,1,398.0,2.0,70.0,1019.0,7.0,1,3.13,0.0,2012-03-21 22:00:00
19463,2012,3,21,23,1,407.0,2.0,70.0,1019.0,7.0,0,0.89,0.0,2012-03-21 23:00:00
19464,2012,3,22,0,1,378.0,2.0,65.0,1019.0,8.0,1,0.89,0.0,2012-03-22 00:00:00
19465,2012,3,22,1,1,246.0,2.0,70.0,1020.0,7.0,1,2.68,0.0,2012-03-22 01:00:00
19466,2012,3,22,2,1,260.0,2.0,70.0,1020.0,7.0,0,0.89,0.0,2012-03-22 02:00:00
19467,2012,3,22,3,1,354.0,2.0,75.0,1019.0,6.0,1,3.13,0.0,2012-03-22 03:00:00
19468,2012,3,22,4,1,269.0,2.0,75.0,1020.0,6.0,0,0.89,0.0,2012-03-22 04:00:00
19469,2012,3,22,5,1,306.0,2.0,75.0,1021.0,6.0,0,1.34,0.0,2012-03-22 05:00:00
19470,2012,3,22,6,1,306.0,2.0,80.0,1022.0,5.0,1,1.79,0.0,2012-03-22 06:00:00
19471,2012,3,22,7,1,282.0,3.0,86.0,1023.0,5.0,3,1.79,0.0,2012-03-22 07:00:00
19472,2012,3,22,8,1,212.0,3.0,81.0,1024.0,6.0,3,2.68,0.0,2012-03-22 08:00:00
19473,2012,3,22,9,1,116.0,1.0,61.0,1024.0,8.0,3,4.47,0.0,2012-03-22 09:00:00
19474,2012,3,22,10,1,107.0,-1.0,49.0,1025.0,9.0,3,8.49,0.0,2012-03-22 10:00:00
19475,2012,3,22,11,1,94.0,-2.0,45.0,1024.0,9.0,3,12.51,0.0,2012-03-22 11:00:00
19476,2012,3,22,12,1,77.0,-2.0,40.0,1024.0,11.0,3,16.53,0.0,2012-03-22 12:00:00
19477,2012,3,22,13,1,78.0,-5.0,32.0,1022.0,11.0,0,4.92,0.0,2012-03-22 13:00:00
19478,2012,3,22,14,1,64.0,-6.0,29.0,1022.0,11.0,3,4.02,0.0,2012-03-22 14:00:00
19479,2012,3,22,15,1,69.0,-6.0,27.0,1021.0,12.0,3,8.04,0.0,2012-03-22 15:00:00
19480,2012,3,22,16,1,107.0,-6.0,29.0,1020.0,11.0,3,12.06,0.0,2012-03-22 16:00:00
19481,2012,3,22,17,1,106.0,-7.0,29.0,1020.0,10.0,3,16.08,0.0,2012-03-22 17:00:00
19482,2012,3,22,18,1,91.0,-2.0,45.0,1020.0,9.0,3,21.0,0.0,2012-03-22 18:00:00
19483,2012,3,22,19,1,71.0,-1.0,49.0,1020.0,9.0,3,25.92,0.0,2012-03-22 19:00:00
19484,2012,3,22,20,1,57.0,-1.0,52.0,1021.0,8.0,3,30.84,0.0,2012-03-22 20:00:00
19485,2012,3,22,21,1,50.0,-3.0,45.0,1021.0,8.0,3,34.86,0.0,2012-03-22 21:00:00
19486,2012,3,22,22,1,39.0,-3.0,52.0,1020.0,6.0,3,37.99,0.0,2012-03-22 22:00:00
19487,2012,3,22,23,1,37.0,-4.0,48.0,1020.0,6.0,3,41.12,0.0,2012-03-22 23:00:00
19488,2012,3,23,0,1,41.0,-5.0,42.0,1019.0,7.0,3,46.04,0.0,2012-03-23 00:00:00
19489,2012,3,23,1,1,37.0,-4.0,48.0,1017.0,6.0,3,50.06,0.0,2012-03-23 01:00:00
19490,2012,3,23,2,1,40.0,0.0,75.0,1017.0,4.0,3,57.21,0.0,2012-03-23 02:00:00
19491,2012,3,23,3,1,50.0,-1.0,69.0,1017.0,4.0,3,61.23,0.0,2012-03-23 03:00:00
19492,2012,3,23,4,1,54.0,0.0,80.0,1015.0,3.0,3,63.02,0.0,2012-03-23 04:00:00
19493,2012,3,23,5,1,56.0,1.0,93.0,1015.0,2.0,3,64.81,0.0,2012-03-23 05:00:00
19494,2012,3,23,6,1,67.0,1.0,93.0,1015.0,2.0,3,66.6,0.0,2012-03-23 06:00:00
19495,2012,3,23,7,1,81.0,1.0,100.0,1015.0,1.0,2,1.79,0.0,2012-03-23 07:00:00
19496,2012,3,23,8,1,79.0,2.0,93.0,1014.0,3.0,3,1.79,0.0,2012-03-23 08:00:00
19497,2012,3,23,9,1,18.0,1.0,65.0,1014.0,7.0,0,3.13,0.0,2012-03-23 09:00:00
19498,2012,3,23,10,1,22.0,-6.0,29.0,1012.0,11.0,1,12.07,0.0,2012-03-23 10:00:00
19499,2012,3,23,11,1,18.0,-6.0,27.0,1012.0,12.0,1,25.93,0.0,2012-03-23 11:00:00
19500,2012,3,23,12,1,28.0,-6.0,26.0,1012.0,13.0,1,38.0,0.0,2012-03-23 12:00:00
19501,2012,3,23,13,1,15.0,-9.0,19.0,1013.0,14.0,1,51.86,0.0,2012-03-23 13:00:00
19502,2012,3,23,14,1,15.0,-12.0,16.0,1014.0,13.0,1,68.85,0.0,2012-03-23 14:00:00
19503,2012,3,23,15,1,11.0,-14.0,13.0,1015.0,13.0,1,84.05,0.0,2012-03-23 15:00:00
19504,2012,3,23,16,1,8.0,-14.0,12.0,1015.0,12.0,1,99.25,0.0,2012-03-23 16:00:00
19505,2012,3,23,17,1,10.0,-14.0,12.0,1015.0,12.0,1,114.45,0.0,2012-03-23 17:00:00
19506,2012,3,23,18,1,9.0,-14.0,12.0,1015.0,12.0,1,129.65,0.0,2012-03-23 18:00:00
19507,2012,3,23,19,1,10.0,-13.0,24.66666667,1016.0,10.0,1,144.85,0.0,2012-03-23 19:00:00
19508,2012,3,23,20,1,24.0,-9.0,37.33333333,1017.0,5.0,0,0.89,0.0,2012-03-23 20:00:00
19509,2012,3,23,21,1,20.0,-8.0,50.0,1017.0,2.0,0,1.78,0.0,2012-03-23 21:00:00
19510,2012,3,23,22,1,16.0,-8.0,47.0,1017.0,2.0,0,2.67,0.0,2012-03-23 22:00:00
19511,2012,3,23,23,1,14.0,-8.0,50.0,1017.0,2.0,0,3.56,0.0,2012-03-23 23:00:00
19512,2012,3,24,0,1,18.0,-8.0,47.0,1017.0,2.0,0,4.45,0.0,2012-03-24 00:00:00
19513,2012,3,24,1,1,26.0,-8.0,44.0,1018.0,3.0,1,1.79,0.0,2012-03-24 01:00:00
19514,2012,3,24,2,1,27.0,-15.0,16.0,1018.0,9.0,1,14.75,0.0,2012-03-24 02:00:00
19515,2012,3,24,3,1,27.0,-15.0,19.0,1018.0,7.0,1,26.82,0.0,2012-03-24 03:00:00
19516,2012,3,24,4,1,16.0,-13.0,24.0,1018.0,6.0,1,35.76,0.0,2012-03-24 04:00:00
19517,2012,3,24,5,1,12.0,-13.0,24.0,1018.0,6.0,1,42.91,0.0,2012-03-24 05:00:00
19518,2012,3,24,6,1,15.0,-13.0,25.0,1019.0,5.0,1,47.83,0.0,2012-03-24 06:00:00
19519,2012,3,24,7,1,15.0,-13.0,22.0,1019.0,7.0,1,51.85,0.0,2012-03-24 07:00:00
19520,2012,3,24,8,1,13.0,-11.0,23.0,1019.0,9.0,1,57.66,0.0,2012-03-24 08:00:00
19521,2012,3,24,9,1,19.0,-11.0,21.0,1020.0,10.0,1,68.84,0.0,2012-03-24 09:00:00
19522,2012,3,24,10,1,16.0,-12.0,17.0,1020.0,12.0,1,80.02,0.0,2012-03-24 10:00:00
19523,2012,3,24,11,1,20.0,-13.0,14.0,1019.0,14.0,1,92.09,0.0,2012-03-24 11:00:00
19524,2012,3,24,12,1,12.0,-13.0,14.0,1019.0,14.0,1,101.92,0.0,2012-03-24 12:00:00
19525,2012,3,24,13,1,12.0,-13.0,13.0,1019.0,15.0,1,113.99,0.0,2012-03-24 13:00:00
19526,2012,3,24,14,1,12.0,-14.0,12.0,1018.0,15.0,1,126.06,0.0,2012-03-24 14:00:00
19527,2012,3,24,15,1,10.0,-13.0,14.0,1018.0,14.0,1,138.13,0.0,2012-03-24 15:00:00
19528,2012,3,24,16,1,17.0,-13.0,14.0,1017.0,14.0,1,147.96,0.0,2012-03-24 16:00:00
19529,2012,3,24,17,1,8.0,-13.0,15.0,1017.0,13.0,1,156.9,0.0,2012-03-24 17:00:00
19530,2012,3,24,18,1,11.0,-12.0,17.0,1018.0,12.0,1,164.95,0.0,2012-03-24 18:00:00
19531,2012,3,24,19,1,17.0,-12.0,19.0,1018.0,10.0,2,4.02,0.0,2012-03-24 19:00:00
19532,2012,3,24,20,1,21.0,-12.0,21.0,1020.0,9.0,2,8.04,0.0,2012-03-24 20:00:00
19533,2012,3,24,21,1,46.0,-12.0,22.0,1021.0,8.0,0,0.89,0.0,2012-03-24 21:00:00
19534,2012,3,24,22,1,45.0,-11.0,26.0,1021.0,7.0,3,0.89,0.0,2012-03-24 22:00:00
19535,2012,3,24,23,1,31.0,-11.0,32.0,1022.0,4.0,0,0.89,0.0,2012-03-24 23:00:00
19536,2012,3,25,0,1,40.0,-8.0,44.0,1023.0,3.0,0,1.78,0.0,2012-03-25 00:00:00
19537,2012,3,25,1,1,11.0,-9.0,40.0,1023.0,3.0,0,2.67,0.0,2012-03-25 01:00:00
19538,2012,3,25,2,1,13.0,-10.0,40.0,1024.0,2.0,2,1.79,0.0,2012-03-25 02:00:00
19539,2012,3,25,3,1,15.0,-11.0,32.0,1024.0,4.0,2,3.58,0.0,2012-03-25 03:00:00
19540,2012,3,25,4,1,13.0,-11.0,32.0,1024.0,4.0,2,5.37,0.0,2012-03-25 04:00:00
19541,2012,3,25,5,1,16.0,-12.0,32.0,1025.0,3.0,0,0.89,0.0,2012-03-25 05:00:00
19542,2012,3,25,6,1,25.0,-12.0,32.0,1025.0,3.0,0,1.78,0.0,2012-03-25 06:00:00
19543,2012,3,25,7,1,22.0,-8.0,47.0,1026.0,2.0,0,2.67,0.0,2012-03-25 07:00:00
19544,2012,3,25,8,1,21.0,-11.0,26.0,1026.0,7.0,2,1.79,0.0,2012-03-25 08:00:00
19545,2012,3,25,9,1,22.0,-12.0,22.0,1026.0,8.0,0,0.89,0.0,2012-03-25 09:00:00
19546,2012,3,25,10,1,20.0,-12.0,26.0,1026.0,10.0,0,1.78,0.0,2012-03-25 10:00:00
19547,2012,3,25,11,1,21.0,-12.0,19.0,1026.0,10.0,0,2.67,0.0,2012-03-25 11:00:00
19548,2012,3,25,12,1,27.0,-13.0,15.0,1024.0,13.0,1,4.02,0.0,2012-03-25 12:00:00
19549,2012,3,25,13,1,33.0,-13.0,14.0,1023.0,14.0,3,3.13,0.0,2012-03-25 13:00:00
19550,2012,3,25,14,1,35.0,-13.0,14.0,1022.0,14.0,3,6.26,0.0,2012-03-25 14:00:00
19551,2012,3,25,15,1,35.0,-11.0,15.0,1021.0,15.0,3,10.28,0.0,2012-03-25 15:00:00
19552,2012,3,25,16,1,37.0,-10.0,16.0,1020.0,15.0,3,15.2,0.0,2012-03-25 16:00:00
19553,2012,3,25,17,1,50.0,-10.0,17.0,1020.0,14.0,3,20.12,0.0,2012-03-25 17:00:00
19554,2012,3,25,18,1,68.0,-9.0,20.0,1020.0,13.0,3,24.14,0.0,2012-03-25 18:00:00
19555,2012,3,25,19,1,83.0,-8.0,25.0,1020.0,11.0,3,25.93,0.0,2012-03-25 19:00:00
19556,2012,3,25,20,1,93.0,-8.0,25.0,1021.0,11.0,3,27.72,0.0,2012-03-25 20:00:00
19557,2012,3,25,21,1,115.0,-6.0,34.0,1021.0,9.0,3,29.51,0.0,2012-03-25 21:00:00
19558,2012,3,25,22,1,124.0,-5.0,42.0,1021.0,7.0,3,30.4,0.0,2012-03-25 22:00:00
19559,2012,3,25,23,1,118.0,-5.0,45.0,1021.0,6.0,0,0.89,0.0,2012-03-25 23:00:00
19560,2012,3,26,0,1,130.0,-5.0,45.0,1021.0,6.0,3,1.79,0.0,2012-03-26 00:00:00
19561,2012,3,26,1,1,118.0,-5.0,48.0,1021.0,5.0,3,3.58,0.0,2012-03-26 01:00:00
